Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
1.0,30,28,0,405,0,1
1.0,40,53,1,405,0,0
0.17,40,30,0,49,0,0
0.46,43,52,1,17,1,1
0.07,43,23,1,44,0,0
1.0,56,46,1,88,0,0
0.7,53,38,1,57,1,0
1.0,56,60,0,12,0,0
0.1,40,21,1,10,0,0
0.82,30,21,0,13,1,0
0.4,43,22,1,405,0,0
1.0,56,37,1,13,0,0
1.0,43,49,0,405,1,0
0.1,43,39,1,405,1,1
1.0,10,25,0,2569,1,0
1.0,40,64,1,19,1,0
0.19,43,35,1,91,1,0
0.57,43,32,0,405,1,1
1.0,30,26,0,88,0,0
0.74,50,36,1,133,0,0
1.0,10,26,0,24,0,0
0.89,40,38,1,405,1,0
0.86,43,37,1,21,1,0
0.31,43,54,0,405,0,0
0.5,43,58,0,57,0,0
0.66,43,20,0,405,1,0
0.81,40,42,1,23,0,1
1.0,53,34,0,24,1,0
0.41,10,19,0,1313,0,0
0.19,40,19,1,405,1,0
1.0,43,40,1,186,0,0
1.0,30,44,0,298,1,0
0.76,30,51,1,405,0,0
0.28,50,22,0,405,1,0
0.14,40,21,0,64,1,0
0.65,43,41,0,405,0,0
1.0,50,28,0,405,0,0
0.2,30,25,0,405,0,0
0.06,43,52,0,405,1,0
0.59,40,52,1,405,0,0
0.9,10,28,0,30,0,0
1.0,40,68,1,30,1,0
0.83,43,51,1,101,0,0
1.0,40,79,1,182,0,0
0.66,43,27,1,186,0,0
1.0,40,40,1,59,1,0
1.0,50,65,0,44,1,0
0.01,40,23,0,2456,0,1
1.0,43,54,1,78,0,0
0.5,40,42,0,91,0,0
0.28,43,42,0,91,1,1
1.0,10,79,0,44,1,0
0.08,43,32,0,15,0,0
0.18,56,32,1,15,1,0
0.56,10,46,1,29,1,0
0.56,10,46,1,29,0,0
0.56,10,46,1,29,1,0
0.56,10,46,1,29,1,0
0.45,43,52,0,30,0,0
1.0,30,51,0,29,0,0
1.0,43,50,0,50,1,0
1.0,40,26,1,37,0,0
0.34,30,38,0,1313,1,0
0.24,10,38,0,1313,1,0
0.74,30,21,0,42,1,1
0.4,30,24,1,91,1,0
1.0,50,71,0,2925,1,0
1.0,43,28,1,91,0,0
1.0,10,62,0,50,1,0
1.0,10,48,0,42,1,0
1.0,43,26,0,91,1,0
0.3,50,22,1,101,1,0
0.21,30,45,1,741,0,1
1.0,40,21,0,71,0,0
0.78,30,24,0,27000,0,0
0.21,43,76,0,252,0,0
1.0,40,26,1,44,0,1
0.29,40,29,1,91,0,0
0.78,43,55,1,46,0,0
0.78,43,55,1,46,0,0
0.2,30,43,0,252,0,0
0.71,30,43,0,252,0,0
0.59,56,26,1,208,0,0
1.0,10,29,1,40,0,0
0.05,30,52,0,252,0,1
0.45,30,30,0,15703,1,1
0.56,10,56,0,252,0,0
0.81,30,47,1,29,0,0
0.21,43,20,0,148,0,0
1.0,50,45,0,27000,0,0
0.11,43,70,0,27000,1,1
0.78,40,51,1,27000,1,0
0.2,60,29,1,1321,0,1
0.87,30,65,0,27000,0,0
0.29,43,38,0,12750,1,0
0.71,53,40,1,4925,1,0
0.92,10,32,0,405,0,0
0.58,43,31,1,1313,1,0
1.0,40,53,1,78,0,0
0.94,30,50,0,222,0,0
0.18,30,40,1,2906,0,0
1.0,40,58,1,24,1,0
1.0,43,34,0,182,0,0
0.31,40,47,1,101,1,0
0.68,40,47,1,101,1,0
0.69,40,36,0,84,1,0
1.0,43,76,1,45,1,0
1.0,43,34,1,155,0,0
0.6,53,23,0,1313,0,0
0.8,10,26,0,26,1,0
0.71,30,23,0,3075,1,0
0.31,53,45,1,298,1,0
0.68,53,45,1,298,1,0
0.12,43,27,0,32,1,0
1.0,40,79,0,32,1,0
0.65,10,31,1,78,1,0
0.57,40,50,1,155,1,0
1.0,40,43,0,1313,0,0
0.8,10,26,0,563,1,0
0.81,43,25,0,203,0,1
0.49,56,32,1,298,0,0
1.0,43,43,0,1313,1,0
0.13,43,62,1,261,0,0
0.83,50,39,1,747,0,0
0.89,40,27,1,229,1,0
1.0,40,64,0,634,1,0
1.0,10,43,0,1237,0,0
1.0,30,37,1,58,0,0
1.0,30,37,1,58,1,0
1.0,30,27,0,473,0,0
1.0,56,30,0,473,0,1
1.0,56,65,0,473,1,0
1.0,30,22,1,473,1,0
1.0,30,22,1,473,0,0
1.0,43,53,1,125,0,0
0.7,56,54,0,473,1,0
0.2,30,54,1,473,1,0
1.0,43,45,1,473,1,0
0.7,56,27,1,190,1,0
0.23,40,57,1,473,1,1
1.0,10,54,0,634,1,0
1.0,10,54,0,634,0,0
0.84,56,33,0,473,0,0
0.17,30,55,0,125,0,0
1.0,50,54,1,1457,1,0
1.0,40,99,1,3021,0,0
1.0,10,28,0,473,1,0
1.0,30,47,0,97,0,0
1.0,43,30,0,112,1,0
0.37,40,45,1,473,0,0
0.95,43,40,1,13,1,0
1.0,40,64,1,13,1,0
0.49,10,24,0,182,0,0
1.0,43,52,1,14,0,0
0.01,43,23,1,182,0,0
1.0,43,60,0,11,0,0
1.0,40,41,0,27,1,0
1.0,30,60,1,182,1,0
0.78,40,31,1,182,1,0
0.48,10,46,0,182,0,0
1.0,10,45,0,57,1,0
1.0,10,45,0,57,0,0
0.22,53,29,0,15,1,0
0.59,43,45,1,182,0,1
0.93,40,38,1,11,1,0
1.0,40,38,0,182,1,0
1.0,30,52,1,182,1,0
0.77,10,61,0,71,1,0
1.0,60,27,0,109,1,0
1.0,50,54,1,57,0,0
1.0,30,24,0,5360,0,0
0.56,43,51,0,614,0,0
1.0,10,52,1,10,1,0
1.0,43,29,0,614,1,0
1.0,10,71,0,355,1,0
1.0,43,32,0,355,1,0
1.0,50,43,1,153,0,0
0.51,10,48,0,4087,0,1
0.52,40,22,1,355,0,0
0.86,40,70,0,355,0,0
1.0,30,43,0,355,1,0
1.0,40,40,1,394,0,0
1.0,40,74,0,59,0,0
1.0,43,55,1,3866,1,0
1.0,40,74,1,3866,1,0
1.0,40,32,0,67,0,0
1.0,43,80,0,3866,0,0
1.0,43,80,0,3866,1,0
1.0,30,54,0,10068,1,0
1.0,30,34,1,1313,1,0
0.38,43,44,0,1193,1,0
0.94,30,41,0,152,0,0
1.0,40,77,1,614,1,0
1.0,80,56,0,1052,1,0
1.0,53,50,0,1052,1,0
0.79,40,51,1,239,1,1
1.0,43,48,1,3866,1,0
1.0,10,41,0,1398,0,0
0.62,50,31,0,3866,1,0
1.0,43,54,0,16,1,0
0.8,40,48,0,182,1,0
0.12,40,34,1,3339,0,0
0.52,50,34,1,3339,1,0
1.0,40,53,1,183,1,0
1.0,40,53,1,183,0,0
0.99,40,49,1,95,0,0
0.99,66,48,1,259,1,0
1.0,80,38,0,1403,1,0
0.46,10,33,1,183,0,0
0.74,66,34,1,259,1,0
0.2,30,36,1,1489,1,0
0.77,43,43,1,76,0,0
1.0,10,48,0,2885,1,0
1.0,43,40,1,7259,0,1
1.0,56,47,1,183,0,0
1.0,43,50,1,295,0,0
0.89,40,45,1,20,0,0
0.42,10,54,0,280,0,0
1.0,30,78,1,52,1,0
0.91,10,48,0,48,0,0
1.0,30,54,0,142,0,0
1.0,30,73,1,2620,0,0
1.0,40,45,1,83,1,0
1.0,40,45,1,83,1,0
1.0,30,34,0,79,0,0
0.77,30,43,1,190,1,0
1.0,40,55,1,142,1,0
0.9,40,42,1,57,1,0
0.66,40,55,1,142,0,0
0.29,43,58,1,159,0,0
1.0,10,52,0,97,0,0
1.0,43,39,1,16,1,0
1.0,40,46,1,13,1,0
0.62,40,32,1,3021,1,0
1.0,50,55,1,3021,0,0
0.74,40,27,0,500,0,0
0.74,40,27,0,500,1,0
1.0,43,38,0,44,0,0
0.33,40,60,0,4348,1,0
0.46,40,60,0,4348,0,0
1.0,40,71,0,56,0,0
0.79,40,64,1,4348,0,0
0.31,43,59,1,144,0,0
0.92,40,55,0,65,1,0
0.17,40,50,1,413,0,0
1.0,43,63,0,4348,0,0
0.32,10,51,0,1535,0,1
0.83,10,49,0,413,1,0
0.73,30,42,1,101,0,0
0.68,10,80,0,4348,1,0
1.0,30,44,1,1445,1,1
0.39,40,29,1,453,1,0
0.3,40,47,1,294,1,0
1.0,40,38,1,158,0,0
0.36,60,30,0,4348,1,0
0.2,40,38,1,2699,1,0
0.58,50,38,1,2699,1,0
0.2,50,38,1,2699,1,0
1.0,10,36,0,1287,0,1
0.12,80,37,0,2872,0,1
0.31,43,59,1,465,1,0
1.0,60,53,1,20,1,0
0.73,53,22,0,22,1,1
1.0,40,42,1,46,0,0
1.0,43,49,0,3075,0,0
1.0,10,34,0,3075,1,0
1.0,10,60,0,94,1,0
0.17,40,20,1,35,0,0
1.0,43,34,1,103,1,0
1.0,80,63,0,44,1,1
1.0,30,53,1,415,0,0
1.0,43,49,1,49,1,0
1.0,40,36,1,5353,1,0
0.35,43,35,1,6511,0,0
0.35,43,35,1,6511,1,0
1.0,30,72,1,18,1,0
0.1,10,24,0,2648,1,0
0.2,40,51,1,2648,0,0
1.0,40,36,0,451,1,0
1.0,30,40,1,42,0,0
0.87,40,34,1,304,1,0
0.97,56,30,0,3021,1,0
1.0,40,50,0,27000,1,0
0.78,43,59,1,3021,0,0
1.0,10,36,1,132,0,0
1.0,10,78,0,3021,1,0
1.0,43,75,0,42,0,0
1.0,10,46,0,826,1,0
0.5,30,32,1,310,1,0
0.97,10,58,0,1313,1,0
0.83,43,50,1,213,0,0
0.94,40,52,1,9,0,0
0.76,40,31,1,213,0,0
0.91,53,38,0,1175,1,0
1.0,43,68,1,451,1,0
1.0,40,35,1,6,1,0
0.5,30,36,1,36,0,0
1.0,66,31,1,25,0,0
0.83,40,47,1,235,1,0
1.0,53,28,0,451,1,0
0.09,40,68,1,204,1,0
0.51,40,33,1,213,1,0
0.9,56,34,1,60,1,0
1.0,40,51,1,817,0,0
1.0,50,33,1,182,1,0
1.0,56,51,1,132,1,0
0.24,30,40,1,817,1,0
0.68,30,37,1,84,1,0
0.74,40,22,0,326,0,0
1.0,30,35,1,145,1,0
0.56,43,32,0,326,1,1
1.0,40,54,1,74,1,0
0.52,66,58,1,975,1,0
0.72,30,29,1,817,0,0
1.0,10,42,1,817,0,0
1.0,40,61,1,61,0,0
1.0,10,38,0,817,0,0
0.38,43,38,0,132,1,0
0.96,30,44,1,817,0,0
1.0,10,43,0,817,0,0
1.0,43,49,1,817,0,0
1.0,40,48,1,185,1,1
1.0,40,71,1,2365,0,0
1.0,40,66,0,84,0,0
0.6,30,44,1,60,1,0
0.34,10,54,1,1313,1,0
1.0,43,51,1,86,1,0
1.0,43,35,0,164,0,0
1.0,30,33,1,1313,1,0
0.2,43,43,0,1313,1,0
1.0,40,60,0,1313,0,0
1.0,56,33,1,1313,0,0
0.6,43,25,1,1313,0,1
1.0,10,43,1,298,1,0
0.26,50,23,0,1313,1,0
0.46,43,21,0,1313,0,1
0.34,43,38,0,86,0,0
0.25,43,38,0,86,0,0
0.62,50,54,0,1313,0,0
1.0,53,41,0,298,1,0
1.0,30,52,1,81,0,0
1.0,30,51,1,208,1,0
1.0,66,56,0,1457,0,0
1.0,10,65,0,4128,0,0
1.0,40,59,0,568,0,0
1.0,53,51,1,208,0,0
1.0,56,53,0,1457,1,1
0.14,40,49,0,179,1,0
0.9,40,29,1,204,0,0
1.0,43,58,1,851,0,0
1.0,30,28,1,168,1,1
0.1,40,30,1,115,0,0
0.5,40,54,1,3724,0,0
0.61,10,50,0,4128,0,0
0.49,43,70,0,2575,0,1
1.0,40,50,0,27000,0,0
0.47,40,28,1,399,1,0
1.0,40,33,1,57,1,0
0.8,40,48,1,23,1,0
1.0,30,47,0,57,0,0
0.84,60,48,0,405,0,0
1.0,40,52,1,57,1,0
1.0,30,48,1,405,0,0
0.4,30,37,1,362,1,1
1.0,30,38,0,1974,1,0
0.72,40,69,0,1974,0,0
0.64,43,80,0,63,1,1
1.0,43,36,0,81,1,0
0.83,43,26,0,1982,1,0
0.19,40,22,0,1974,1,0
0.19,40,22,0,1974,1,0
0.24,40,32,1,1974,0,0
0.87,50,47,1,801,0,0
0.39,30,46,0,118,1,0
1.0,30,44,1,80,0,0
0.6,43,31,0,1203,0,0
0.75,43,38,1,1974,0,0
0.66,56,50,1,181,0,0
0.71,43,51,1,28,0,0
0.37,53,28,0,389,1,0
0.59,50,43,0,1974,1,0
0.59,50,43,0,1974,0,0
0.47,43,51,1,28,0,0
0.39,40,18,1,54,0,0
0.39,40,18,1,54,0,0
0.02,43,18,0,54,1,0
0.48,50,19,0,51,1,0
0.47,53,24,0,1974,1,0
0.43,43,35,1,164,0,1
1.0,10,45,1,298,1,0
0.1,40,35,1,467,1,0
0.38,53,51,0,1313,1,0
0.24,43,48,1,72,1,0
1.0,120,28,0,421,1,0
0.93,40,22,0,43,0,0
1.0,50,43,0,1313,1,0
0.53,30,26,0,214,1,0
1.0,40,46,1,1313,0,0
0.8,30,22,1,1313,1,0
1.0,40,44,1,236,1,0
0.83,50,27,1,88,0,0
1.0,66,45,1,298,0,0
0.89,30,55,0,86,0,0
0.0081967213114754,40,22,1,84,0,0
0.37,56,26,0,27000,1,0
1.0,30,30,1,115,1,0
0.41,43,51,0,303,1,0
1.0,56,56,1,1191,0,1
0.91,56,42,1,1146,1,0
0.03,50,35,1,1191,1,0
0.54,40,46,0,906,0,1
0.12,10,41,1,58,0,0
1.0,10,39,0,194,0,0
0.66,10,54,0,240,1,0
0.66,10,54,0,240,0,0
0.51,10,44,0,3341,1,0
0.43,40,44,1,3341,1,0
1.0,30,50,1,534,1,0
0.0054644808743169,40,28,1,33,0,0
0.43,30,43,0,80,0,0
0.95,40,31,1,283,1,0
1.0,40,20,0,2103,1,0
1.0,40,61,1,92,0,0
0.77,43,47,1,122,1,0
1.0,56,32,0,283,1,0
0.25,40,65,1,37,1,0
0.92,30,25,1,59,1,0
1.0,40,68,1,38,0,0
0.57,10,30,0,22,1,0
0.93,30,22,1,71,1,0
1.0,10,21,1,46,0,0
1.0,53,66,0,881,0,0
0.75,43,18,0,60,0,0
0.83,40,38,1,34,0,0
0.83,40,38,1,34,1,0
0.59,43,22,0,881,0,0
0.2,30,43,1,99,0,1
0.03,53,46,1,34,1,1
1.0,43,60,1,874,1,0
0.87,40,36,1,727,1,0
0.87,40,36,1,727,0,0
0.54,30,36,1,636,0,0
0.54,30,36,1,636,1,0
0.78,10,23,1,1557,1,0
1.0,30,31,1,1386,0,0
0.21,10,59,1,1227,1,0
0.04,40,48,1,567,0,1
0.32,30,54,1,3095,1,0
1.0,40,33,0,58,1,0
0.74,53,29,0,874,1,0
1.0,10,50,0,1466,1,0
1.0,40,69,1,783,0,0
1.0,40,38,1,363,1,0
0.44,40,26,0,422,0,0
0.42,43,33,1,636,1,0
0.41,43,39,1,1823,0,0
0.02,40,35,1,1571,1,1
0.54,43,55,1,1403,0,1
0.19,30,32,0,10068,1,0
1.0,30,71,0,280,1,0
0.52,56,58,1,159,0,0
0.61,43,95,0,13,1,0
0.33,43,64,1,56,1,0
1.0,40,69,0,2620,0,0
0.35,40,63,0,57,0,0
0.83,30,28,1,2620,1,1
1.0,30,66,1,57,0,0
1.0,40,76,1,282,0,0
1.0,40,39,1,57,1,0
0.77,43,25,0,2620,0,0
0.77,43,25,0,2620,1,0
0.77,43,25,0,2620,1,0
0.77,66,46,0,1313,0,0
1.0,40,33,1,4087,0,0
0.78,40,23,0,71,0,0
1.0,30,51,0,111,1,0
1.0,30,51,0,111,0,1
0.43,10,39,0,1313,0,1
0.87,40,32,0,222,0,0
1.0,43,45,0,1313,0,0
0.8,50,45,0,1313,0,0
0.88,40,48,1,369,0,0
1.0,40,67,1,614,0,0
0.41,43,60,0,1313,0,0
0.08,50,40,0,1313,0,0
1.0,43,22,0,1602,1,0
1.0,43,22,0,1602,1,0
1.0,43,22,0,1602,0,1
0.4,30,43,0,1602,0,0
0.28,40,19,1,1602,1,0
0.1,30,19,1,722,1,1
0.08,30,19,1,722,0,1
1.0,43,51,0,1313,0,0
0.58,10,49,0,69,0,0
1.0,30,45,0,51,1,0
0.51,40,51,1,48,0,0
0.18,10,46,0,166,1,0
0.33,43,45,1,26,1,0
0.73,43,43,0,45,0,0
1.0,50,39,1,1313,0,0
0.98,53,34,1,74,0,0
0.98,53,34,1,74,1,0
1.0,43,22,1,23,1,0
0.7,40,42,1,23,0,1
1.0,40,20,1,9,0,1
1.0,40,31,1,7,1,0
0.31,10,46,0,7,0,0
0.94,43,56,1,7,1,0
0.04,40,42,1,26,1,0
0.07,40,28,1,186,0,0
0.07,40,28,1,186,0,0
0.2,40,64,0,186,1,0
0.87,10,19,0,16,0,0
1.0,43,37,0,222,1,0
1.0,30,24,0,27000,0,0
0.57,30,30,1,222,0,0
0.0054644808743169,10,33,0,16,0,0
0.26,43,25,1,222,1,0
0.15,30,25,1,222,1,0
1.0,10,41,0,206,0,0
1.0,30,52,1,32,0,0
1.0,43,30,1,146,0,0
1.0,10,60,0,634,0,0
0.92,50,64,1,108,1,0
1.0,40,40,1,133,0,0
0.71,40,48,1,44,0,0
0.56,100,38,0,54,0,0
0.28,43,18,1,31,0,0
0.2,10,23,0,511,1,0
0.63,30,19,1,511,0,0
0.18,43,35,0,22821,1,0
1.0,43,29,1,213,0,0
1.0,43,67,1,213,1,0
1.0,43,28,0,39,1,0
1.0,43,44,0,10,0,0
1.0,43,44,0,10,1,0
1.0,40,48,0,5,0,0
0.19,60,35,0,7752,0,0
0.66,40,23,0,2375,0,0
0.91,40,20,1,213,1,0
1.0,30,36,1,213,1,0
1.0,40,27,1,161,0,0
1.0,30,38,1,4024,1,0
0.86,43,53,1,161,1,0
0.68,53,36,1,607,0,0
0.95,40,68,1,30,1,0
0.03,40,37,0,12,1,0
0.7,40,43,1,1408,0,0
0.26,40,33,1,1408,1,0
0.73,40,33,1,1408,1,0
1.0,40,26,1,167,0,0
0.43,40,35,1,1408,1,0
0.03,40,47,0,763,1,0
0.43,40,31,1,763,1,0
0.87,10,51,1,1192,0,0
0.87,43,24,0,1408,1,0
0.28,40,41,1,252,1,0
0.54,60,46,0,23,1,0
0.73,10,52,0,22,1,0
1.0,30,57,1,48,1,0
0.19,40,29,1,35,1,0
0.81,43,38,1,67,0,0
0.9,30,24,0,43,0,0
0.8,43,82,0,34,0,1
0.97,30,53,0,91,1,0
0.4,80,45,0,298,0,0
0.5,50,64,0,10,0,0
0.19,10,64,0,10,1,0
0.37,53,36,1,1982,1,1
0.33,40,21,1,213,1,0
0.6,43,53,0,213,0,0
1.0,30,37,1,213,1,1
1.0,30,37,1,213,0,0
1.0,30,37,1,213,0,0
0.78,60,59,0,60,0,0
0.65,43,22,0,63,1,1
0.65,43,22,0,63,0,0
0.65,40,34,1,28,1,1
1.0,40,30,1,139,0,0
0.29,10,25,0,144,0,0
0.83,10,50,0,66,1,0
1.0,40,73,1,1408,0,0
0.45,40,36,1,169,1,0
1.0,40,41,1,1408,1,0
0.56,30,24,0,763,1,0
1.0,30,31,1,1408,0,0
0.32,53,33,0,484,1,0
1.0,10,37,0,33,1,0
0.97,10,48,0,713,1,0
0.33,30,50,0,93,0,0
0.44,43,20,0,1408,0,0
0.44,43,20,0,1408,1,0
0.22,40,36,0,214,0,0
0.81,53,29,0,116,0,0
0.83,30,32,1,1408,0,0
0.69,50,39,1,1408,1,0
0.5,43,47,0,320,1,0
0.42,43,52,0,1408,0,0
0.42,43,52,0,1408,0,0
1.0,40,29,1,19,1,0
0.83,30,21,1,30,1,0
1.0,30,26,1,16,0,0
0.66,43,60,0,1313,1,0
0.33,50,60,0,1313,0,0
1.0,60,69,0,203,1,0
0.33,30,21,1,1313,0,0
0.94,43,44,1,581,0,1
0.79,40,52,1,33,1,0
0.48,10,20,0,46,1,1
0.91,66,42,1,64,1,0
1.0,50,76,0,27,0,0
0.79,43,49,1,94,1,0
1.0,30,44,1,153,1,0
1.0,40,37,1,64,0,1
0.83,40,38,0,94,1,0
1.0,43,29,1,2311,0,0
1.0,40,24,1,3541,0,1
1.0,43,33,1,3075,1,0
0.89,10,23,1,4348,1,0
1.0,30,52,1,157,1,0
0.81,30,49,1,263,1,0
0.91,43,19,0,3075,0,0
1.0,53,41,0,465,0,0
0.75,40,64,1,20,1,0
1.0,30,44,0,4456,1,0
0.66,53,25,0,4348,1,0
1.0,40,34,1,300,1,0
1.0,10,31,1,53,0,0
1.0,30,79,0,197,0,0
1.0,43,35,1,4253,1,0
1.0,43,35,1,4253,0,0
0.8,30,71,0,4348,0,0
0.41,50,53,0,4456,0,0
1.0,40,37,0,116,0,0
1.0,50,30,1,520,1,0
1.0,50,30,1,520,1,0
1.0,40,53,1,200,0,0
0.82,10,38,1,1445,0,0
0.03,40,45,1,47,0,0
0.59,60,45,1,47,0,1
0.63,40,33,1,1445,0,1
1.0,56,47,0,4456,0,0
0.15,53,21,0,4348,0,0
1.0,30,20,0,31,0,0
0.62,10,44,1,101,1,0
0.9,60,38,0,34,0,0
0.63,30,26,0,136,0,1
0.6,40,44,1,874,0,0
0.48,53,31,0,15703,0,0
0.2,60,50,1,9,1,0
1.0,30,71,0,747,0,0
0.13,40,25,0,300,0,0
0.98,30,52,1,359,1,0
0.73,10,27,0,6729,0,0
0.88,30,61,0,747,0,0
1.0,53,57,1,118,1,0
1.0,40,35,1,247,0,0
0.05,30,35,1,98,0,0
0.14,10,20,0,473,1,0
1.0,50,35,1,91,0,0
0.5,40,21,1,91,1,0
1.0,40,36,0,82,1,0
1.0,40,77,1,91,1,0
1.0,10,38,0,99,1,0
0.79,10,26,0,81,0,0
0.79,10,26,0,81,0,0
0.68,40,50,0,43,0,0
1.0,40,50,0,14,1,0
0.75,10,70,0,81,1,0
1.0,30,67,1,220,1,0
0.49,40,55,1,31,0,0
0.96,50,34,1,20,1,0
0.34,30,52,1,84,0,0
1.0,10,21,0,1313,1,0
0.22,43,40,1,155,1,0
0.24,40,26,1,1313,0,1
1.0,53,43,0,1313,1,0
0.33,40,29,0,1313,1,0
0.69,40,27,1,1064,0,0
1.0,43,36,0,57,0,0
0.3,40,22,0,11,1,0
0.21,40,26,1,47,0,0
1.0,43,49,1,11,1,0
1.0,40,54,1,23,0,0
0.37,43,29,0,399,0,0
0.07,30,20,1,57,0,0
0.83,30,53,1,57,1,0
0.48,30,39,1,2620,1,1
0.32,30,22,1,1846,1,0
1.0,10,21,0,685,0,0
1.0,30,24,1,2620,0,0
1.0,40,29,1,2620,1,0
0.81,56,40,1,1408,0,0
0.09,43,27,0,4128,1,0
0.25,43,19,0,763,1,0
0.96,10,47,0,2694,0,0
1.0,30,80,1,270,0,0
0.33,30,32,1,115,0,1
0.67,40,53,1,46,1,0
0.54,30,21,0,115,0,1
1.0,10,38,0,227,1,0
0.77,40,48,1,71,0,0
0.38,30,25,1,3238,1,0
1.0,43,57,0,112,1,0
0.29,30,19,1,1192,0,0
0.29,30,19,1,1192,0,0
0.09,40,26,0,100,1,0
0.58,40,46,1,4128,0,0
0.27,40,50,1,4128,0,0
0.09,40,38,1,490,0,0
0.75,40,62,1,50,1,0
0.53,43,40,1,241,1,0
0.34,40,47,1,29,1,0
0.42,40,45,1,298,1,0
0.95,40,25,1,83,0,0
0.95,43,30,1,1920,1,0
0.95,43,30,1,1920,1,0
0.33,10,20,0,1313,0,0
0.79,40,19,0,1313,0,0
0.38,40,20,1,1313,1,0
0.17,43,37,1,60,0,0
0.93,56,54,1,4116,0,0
0.72,56,31,0,3274,1,0
0.0081967213114754,30,21,0,170,1,0
0.65,10,21,0,170,0,0
1.0,30,40,1,26,1,0
1.0,30,40,1,1846,0,0
1.0,40,62,1,3541,1,0
1.0,56,38,1,3541,0,0
1.0,40,38,0,3541,1,0
0.69,40,44,1,251,0,0
0.34,40,23,1,820,0,0
0.1,40,40,1,674,1,0
1.0,10,69,0,38,0,0
1.0,30,34,1,26,1,0
1.0,43,44,0,56,1,0
1.0,40,29,1,57,1,0
0.56,40,27,1,10477,0,0
1.0,40,67,0,2606,1,0
1.0,40,40,0,845,1,0
1.0,10,77,0,874,1,0
1.0,40,41,1,2949,1,0
0.54,43,36,0,845,1,0
1.0,30,30,0,2606,0,0
0.23,30,36,1,357,0,0
0.49,10,33,1,1059,0,0
0.24,40,20,1,355,0,0
0.29,30,22,0,48,1,0
1.0,40,66,1,65,1,0
1.0,40,66,1,65,0,0
0.25,30,24,1,46,0,0
1.0,50,49,0,51,0,0
0.66,40,26,0,1385,1,0
0.46,10,19,0,59,0,0
1.0,43,40,0,298,0,0
1.0,40,36,0,22669,0,0
0.73,30,26,1,2580,0,0
0.91,43,31,1,53,1,0
0.3,43,44,0,155,0,0
0.45,40,51,1,2039,1,0
1.0,10,44,1,6157,1,0
0.07,30,47,1,84,1,0
0.63,60,49,1,110,1,0
0.13,30,20,1,181,1,0
1.0,10,20,0,7259,1,0
1.0,10,23,0,817,0,0
0.16,10,23,1,12,1,0
1.0,43,49,0,12,1,0
1.0,40,55,1,8561,0,0
0.83,30,19,0,13,1,0
0.83,30,19,0,13,1,0
0.83,10,25,0,1313,1,0
0.55,66,36,1,14,0,0
0.44,66,36,1,14,0,0
0.66,30,60,0,14,1,0
0.45,53,20,0,29,1,0
0.37,43,23,1,444,1,0
0.45,43,70,0,1974,0,0
1.0,40,24,0,2399,1,0
0.8,40,39,0,144,0,0
0.17,43,31,0,104,1,0
0.42,43,31,0,104,0,0
1.0,53,33,0,1314,0,0
0.75,10,52,0,312,1,0
0.11,40,25,1,704,1,0
0.39,30,49,0,388,0,0
0.53,30,31,1,94,1,1
0.45,56,49,1,229,0,1
0.85,10,30,1,2715,1,0
1.0,43,70,0,26,0,0
0.21,40,24,1,56,1,1
1.0,40,45,1,6570,0,0
0.5,40,22,1,741,0,0
0.05,30,49,0,192,0,0
0.02,10,66,0,91,0,0
0.51,10,36,0,57,0,0
0.75,43,57,1,23,0,0
0.31,40,40,1,13,0,0
0.72,50,32,1,44,0,0
1.0,50,29,1,1054,0,0
0.46,40,63,1,1054,1,1
0.46,40,63,1,1054,1,0
0.57,30,44,0,1054,0,0
0.07,53,43,0,1489,1,1
1.0,50,57,1,126,0,0
0.82,10,27,1,1054,1,0
0.51,40,44,0,399,0,0
0.1,30,25,0,1054,0,0
1.0,43,44,0,465,0,0
1.0,30,34,1,1054,1,0
0.72,43,62,0,1054,0,0
0.91,30,37,1,73,1,1
0.72,43,52,1,1054,0,0
0.21,40,57,1,1054,1,0
0.48,43,63,0,1054,0,0
0.61,40,42,1,7,0,0
0.13,40,53,0,1054,0,0
0.02,50,21,0,1054,0,0
0.05,50,21,0,1054,0,0
0.63,43,44,1,308,1,0
0.16,43,25,1,1054,0,0
0.46,43,25,1,1054,1,0
0.46,43,25,1,1054,1,0
0.58,40,38,1,1054,1,0
0.54,43,50,1,1054,0,0
0.41,30,40,1,376,1,0
0.5,43,52,0,128,1,0
0.18,10,27,0,1054,1,0
0.25,40,23,0,1054,0,0
0.33,10,21,0,1054,0,0
0.42,40,19,1,65,0,0
0.18,30,31,1,180,1,0
0.19,43,34,1,330,0,0
0.8,10,26,0,27000,1,0
0.75,43,50,1,1920,0,0
1.0,10,44,0,1445,1,0
1.0,10,66,0,4253,1,0
1.0,43,51,1,1535,1,0
0.88,40,60,1,52,1,0
0.84,40,48,1,254,0,0
0.83,30,57,1,300,0,0
0.79,10,49,1,2906,1,0
0.11,10,55,0,170,0,0
0.65,43,24,1,82,0,0
0.58,43,37,1,1882,1,0
0.54,120,75,0,4348,1,0
0.07,50,24,0,644,0,0
0.11,50,53,1,644,1,0
1.0,53,33,0,1350,1,0
0.37,43,30,0,3386,0,0
0.65,40,48,1,644,1,0
0.44,50,55,1,73,0,0
0.64,30,20,0,644,0,0
0.12,43,43,1,4128,0,0
0.05,30,22,0,30,1,0
